"Longitude","Latitude","MeanSharkSpatialDensity"
-97.625,2.625,2.10653051908594e-05
-97.125,2.625,2.00840022444027e-05
-95.875,2.625,2.04007847059984e-05
-93.875,2.625,4.06732615374494e-05
-93.375,2.625,4.01680044888053e-05
-93.125,2.625,1.94205658772262e-05
-92.875,2.625,3.00020292343106e-05
-92.625,2.625,2.04007847059984e-05
-92.375,2.625,1.96566834347323e-05
-91.625,2.625,2.52742029260844e-05
-91.125,2.625,2.29274792218348e-05
-90.125,2.625,1.97769077203702e-05
-89.875,2.625,4.42202981503215e-05
-89.625,2.625,4.35496440331917e-05
-89.125,2.625,3.37472592946142e-05
-88.875,2.625,2.00840022444027e-05
-88.125,2.625,2.62888152064988e-05
-87.625,2.625,2.8364247555146e-05
-86.625,2.625,4.19938223785721e-05
-85.375,2.625,2.44039565586718e-05
-81.375,2.625,1.92471688933438e-05
-80.125,2.625,2.17015058296965e-05
-23.125,2.625,2.04007847059984e-05
131.875,2.625,0.000122019788250327
135.625,2.625,0.000122019788250327
137.375,2.625,2.99400398944272e-05
140.125,2.625,4.05610771849751e-05
140.375,2.625,3.29951471940149e-05
142.625,2.625,3.05049470625818e-05
143.125,2.625,3.06495203403756e-05
146.875,2.625,0.000115483009722084
156.625,2.625,4.06732615374494e-05
167.625,2.625,5.52739184058737e-05
-116.875,2.375,2.84892012132332e-05
-116.125,2.375,2.84892012132332e-05
-107.125,2.375,2.44039565586718e-05
-105.375,2.375,2.3602367946296e-05
-104.875,2.375,8.3266721048858e-05
-102.875,2.375,2.69460360868834e-05
-100.625,2.375,2.10653051908594e-05
-99.875,2.375,2.39588698605075e-05
-99.625,2.375,2.06614968192298e-05
-99.125,2.375,2.09695463126991e-05
-98.625,2.375,2.05303131224355e-05
-98.125,2.375,2.0996911189286e-05
-97.875,2.375,2.04007847059984e-05
-97.625,2.375,2.00840022444027e-05
-96.125,2.375,2.05956966965459e-05
-95.875,2.375,3.45831467711832e-05
-95.625,2.375,3.55332340404857e-05
-95.375,2.375,3.57295502908528e-05
-94.125,2.375,1.89094989764271e-05
-93.125,2.375,5.86807582294568e-05
-92.875,2.375,3.98609081457835e-05
-92.625,2.375,3.19805621984415e-05
-92.375,2.375,3.02251828543376e-05
-91.875,2.375,3.91942339774687e-05
-91.625,2.375,1.92471688933438e-05
-91.125,2.375,2.35165407502791e-05
-90.875,2.375,3.88411317544524e-05
-90.625,2.375,3.8850077544339e-05
-90.375,2.375,3.78189979528543e-05
-90.125,2.375,3.75991185137536e-05
-89.875,2.375,3.6536996049108e-05
-89.625,2.375,2.91867581836414e-05
-89.375,2.375,3.67445936717559e-05
-89.125,2.375,5.93082950217649e-05
-88.875,2.375,3.63317340088543e-05
-88.125,2.375,4.55221888842061e-05
-87.875,2.375,2.77555736829527e-05
-87.625,2.375,5.50626718904823e-05
-86.875,2.375,2.18481363845058e-05
-85.125,2.375,3.53762807208113e-05
-84.125,2.375,2.67787836492062e-05
-83.875,2.375,2.66133683908265e-05
-83.625,2.375,2.66133683908265e-05
-83.125,2.375,2.65042981482111e-05
-82.875,2.375,2.65060771198478e-05
-81.875,2.375,3.79302291548811e-05
-81.125,2.375,1.85834724106826e-05
-79.375,2.375,1.97769077203702e-05
-25.375,2.375,1.96566834347323e-05
-24.375,2.375,1.97769077203702e-05
-23.875,2.375,2.00840022444027e-05
-23.375,2.375,2.00840022444027e-05
136.125,2.375,0.000122019788250327
137.125,2.375,2.98020677291788e-05
138.875,2.375,5.13257837155834e-05
139.125,2.375,2.77555736829527e-05
139.625,2.375,5.55111473659053e-05
143.375,2.375,3.12417796521913e-05
143.625,2.375,3.12417796521913e-05
143.875,2.375,3.15465767926071e-05
144.625,2.375,3.15465767926071e-05
-109.125,2.125,3.00792962661944e-05
-106.375,2.125,2.40410736296326e-05
-104.125,2.125,4.63683027192019e-05
-100.875,2.125,2.10653051908594e-05
-100.125,2.125,2.31864087254507e-05
-99.875,2.125,4.10809116146993e-05
-99.375,2.125,1.97769077203702e-05
-98.625,2.125,2.10653051908594e-05
-98.125,2.125,2.10653051908594e-05
-97.375,2.125,2.36924188357079e-05
-97.125,2.125,2.36045325436862e-05
-96.625,2.125,2.05303131224355e-05
-96.125,2.125,2.99400398944272e-05
-95.625,2.125,2.05303131224355e-05
-92.875,2.125,2.49693002842832e-05
-92.125,2.125,5.78345025132876e-05
-91.875,2.125,7.50971739762463e-05
-91.625,2.125,3.87248437618837e-05
-91.375,2.125,1.90207319974434e-05
-91.125,2.125,3.9028007449815e-05
-90.875,2.125,3.856618059217e-05
-90.625,2.125,4.24087011197116e-05
-90.375,2.125,2.14852116187103e-05
-89.625,2.125,2.14852116187103e-05
-89.375,2.125,2.07136981771328e-05
-89.125,2.125,4.55425943073351e-05
-88.875,2.125,2.85970345430542e-05
-88.625,2.125,3.59280493285041e-05
-88.375,2.125,4.55017361673526e-05
-87.875,2.125,2.62888152064988e-05
-86.875,2.125,3.57295502908528e-05
-85.625,2.125,2.40410736296326e-05
-85.375,2.125,7.91142883826979e-05
-85.125,2.125,5.39057073183358e-05
-82.875,2.125,5.3226736781653e-05
-82.625,2.125,2.62888152064988e-05
-81.625,2.125,2.45895389525685e-05
-81.375,2.125,1.85834724106826e-05
-80.625,2.125,2.60768083535368e-05
-26.375,2.125,5.30085962964222e-05
134.625,2.125,0.000122019788250327
135.125,2.125,0.000122019788250327
138.875,2.125,2.77555736829527e-05
-115.375,1.875,2.35165407502791e-05
-114.625,1.875,2.3602367946296e-05
-112.375,1.875,2.14852116187103e-05
-106.875,1.875,2.26913980441168e-05
-103.625,1.875,2.17015058296965e-05
-102.875,1.875,2.16289245145163e-05
-102.625,1.875,2.18481363845058e-05
-102.375,1.875,2.41597190324683e-05
-102.125,1.875,2.17015058296965e-05
-101.875,1.875,2.67233408521861e-05
-101.125,1.875,2.14852116187103e-05
-100.625,1.875,3.44223008141853e-05
-99.625,1.875,2.05956966965459e-05
-99.375,1.875,2.04655480047222e-05
-99.125,1.875,4.04847851314116e-05
-98.875,1.875,2.00840022444027e-05
-97.375,1.875,1.96566834347323e-05
-96.875,1.875,2.05303131224355e-05
-95.875,1.875,2.98020677291788e-05
-94.875,1.875,2.04007847059984e-05
-93.875,1.875,1.93337364180479e-05
-92.875,1.875,1.90207319974434e-05
-92.625,1.875,2.1805135475006e-05
-92.375,1.875,2.45895389525685e-05
-92.125,1.875,0.000108544118120335
-91.875,1.875,3.9057540561771e-05
-91.625,1.875,3.9197471778607e-05
-91.375,1.875,1.89651145774405e-05
-91.125,1.875,2.84256875602296e-05
-90.875,1.875,1.96655855688732e-05
-90.625,1.875,3.9077247492969e-05
-90.375,1.875,2.33467453654157e-05
-89.375,1.875,2.10653051908594e-05
-89.125,1.875,3.31447081407532e-05
-88.625,1.875,2.04007847059984e-05
-88.375,1.875,2.76369592029369e-05
-88.125,1.875,2.30966033996083e-05
-87.875,1.875,2.35499974223785e-05
-87.375,1.875,4.20048927480821e-05
-87.125,1.875,4.20622163801454e-05
-86.875,1.875,4.25484467996284e-05
-86.625,1.875,2.87650000245776e-05
-85.875,1.875,2.77555736829527e-05
-85.375,1.875,3.82665602955967e-05
-85.125,1.875,3.51408925780561e-05
-84.375,1.875,3.05049470625818e-05
-83.875,1.875,3.06495203403756e-05
-82.875,1.875,2.68342264462262e-05
-82.625,1.875,2.62888152064988e-05
-82.125,1.875,4.34586181654595e-05
-81.875,1.875,2.45895389525685e-05
-81.625,1.875,2.45895389525685e-05
-80.875,1.875,1.86370270967018e-05
-80.625,1.875,2.25928488362115e-05
-26.375,1.875,1.94205658772262e-05
136.375,1.875,5.72305179957766e-05
137.125,1.875,2.93956763925962e-05
138.375,1.875,5.09216442878824e-05
138.625,1.875,2.76369592029369e-05
146.375,1.875,0.000113456990220584
150.125,1.875,0.000106017192592844
-115.375,1.625,2.33467453654157e-05
-114.875,1.625,2.30144087254303e-05
-108.125,1.625,2.45895389525685e-05
-105.875,1.625,2.26913980441168e-05
-105.625,1.625,2.82403871096903e-05
-103.125,1.625,2.04007847059984e-05
-102.125,1.625,2.13433941098629e-05
-101.875,1.625,2.16289245145163e-05
-101.375,1.625,2.38393367908429e-05
-101.125,1.625,2.66133683908265e-05
-100.625,1.625,2.00840022444027e-05
-100.125,1.625,2.05303131224355e-05
-99.875,1.625,4.24796089646406e-05
-99.625,1.625,2.06614968192298e-05
-99.375,1.625,2.10653051908594e-05
-99.125,1.625,2.00840022444027e-05
-98.375,1.625,1.97769077203702e-05
-98.125,1.625,2.00840022444027e-05
-97.375,1.625,2.05956966965459e-05
-97.125,1.625,2.3016968043521e-05
-96.125,1.625,2.04007847059984e-05
-95.625,1.625,2.14852116187103e-05
-94.375,1.625,2.00840022444027e-05
-93.375,1.625,1.86370270967018e-05
-92.875,1.625,5.51204720977694e-05
-92.625,1.625,3.94509843317792e-05
-92.375,1.625,1.85834724106826e-05
-92.125,1.625,9.36660362640396e-05
-91.875,1.625,0.00017193729581777
-91.625,1.625,3.75465278921183e-05
-91.375,1.625,9.2729453172069e-05
-91.125,1.625,3.67445936717559e-05
-90.625,1.625,2.10653051908594e-05
-90.125,1.625,2.90829593723174e-05
-89.875,1.625,2.13433941098629e-05
-89.375,1.625,8.67782000568695e-05
-89.125,1.625,3.5872908483725e-05
-88.625,1.625,2.57651336141862e-05
-88.125,1.625,2.76369592029369e-05
-87.875,1.625,5.41327244718559e-05
-87.625,1.625,8.08996337582357e-05
-87.375,1.625,2.60768083535368e-05
-87.125,1.625,2.67233408521861e-05
-86.625,1.625,2.68342264462262e-05
-86.375,1.625,2.69460360868834e-05
-85.875,1.625,8.24571834527887e-05
-85.625,1.625,5.54128600924741e-05
-85.375,1.625,5.56513732590247e-05
-84.625,1.625,3.78189979528543e-05
-84.375,1.625,3.67445936717559e-05
-83.875,1.625,2.56196635746164e-05
-83.625,1.625,0.00010961591033265
-83.375,1.625,5.45829971088096e-05
-83.125,1.625,2.65042981482111e-05
-82.625,1.625,2.60768083535368e-05
-82.375,1.625,2.40410736296326e-05
-81.625,1.625,4.99386005685665e-05
-81.375,1.625,2.18481363845058e-05
-80.375,1.625,1.96566834347323e-05
-31.375,1.625,1.89094989764271e-05
-30.625,1.625,1.85834724106826e-05
-27.375,1.625,1.92471688933438e-05
136.625,1.625,0.000122019788250327
136.875,1.625,2.8870752430521e-05
137.875,1.625,5.01321592309978e-05
150.625,1.625,0.000106017192592844
164.375,1.625,9.65231156442314e-05
164.625,1.625,9.65231156442314e-05
-114.375,1.375,2.28517619689228e-05
-111.625,1.375,2.13433941098629e-05
-111.125,1.375,2.10653051908594e-05
-110.375,1.375,2.10653051908594e-05
-109.125,1.375,2.57651336141862e-05
-108.125,1.375,2.45895389525685e-05
-104.875,1.375,2.23001679842127e-05
-103.125,1.375,2.19967641896801e-05
-102.125,1.375,2.00840022444027e-05
-101.875,1.375,2.10653051908594e-05
-100.125,1.375,2.13433941098629e-05
-99.875,1.375,1.97769077203702e-05
-98.875,1.375,2.10653051908594e-05
-98.625,1.375,2.0996911189286e-05
-97.875,1.375,2.3475156922359e-05
-97.375,1.375,1.97769077203702e-05
-97.125,1.375,2.62888152064988e-05
-96.625,1.375,1.96566834347323e-05
-96.375,1.375,2.39588698605075e-05
-95.875,1.375,1.97522840608144e-05
-95.125,1.375,1.92471688933438e-05
-94.375,1.375,1.95523680304177e-05
-93.875,1.375,1.89094989764271e-05
-93.375,1.375,2.00840022444027e-05
-93.125,1.375,1.85834724106826e-05
-92.625,1.375,2.82836281257914e-05
-92.375,1.375,1.89094989764271e-05
-92.125,1.375,1.8802102204063e-05
-91.875,1.375,2.00410322577227e-05
-91.375,1.375,2.3602367946296e-05
-90.875,1.375,2.00888462131843e-05
-90.375,1.375,2.58681939158123e-05
-90.125,1.375,2.10653051908594e-05
-89.875,1.375,2.30144087254303e-05
-89.125,1.375,2.11815022339579e-05
-88.875,1.375,2.18481363845058e-05
-87.625,1.375,5.33367092430126e-05
-87.375,1.375,4.31136577390134e-05
-86.125,1.375,2.90927564492449e-05
-85.875,1.375,2.35165407502791e-05
-85.625,1.375,5.61198212380987e-05
-85.125,1.375,5.51563171029557e-05
-84.875,1.375,5.86728201596998e-05
-84.375,1.375,3.6536996049108e-05
-84.125,1.375,3.39931866619736e-05
-83.875,1.375,3.20869767165277e-05
-83.625,1.375,2.69460360868834e-05
-82.875,1.375,2.69460360868834e-05
-82.375,1.375,2.8364247555146e-05
-82.125,1.375,2.62651374214329e-05
-80.625,1.375,0.000102857673482504
-33.375,1.375,1.94205658772262e-05
-32.875,1.375,1.92471688933438e-05
-32.125,1.375,1.90207319974434e-05
-30.125,1.375,1.86370270967018e-05
-29.625,1.375,1.85834724106826e-05
-28.125,1.375,1.90207319974434e-05
134.375,1.375,0.000193875879631378
135.375,1.375,0.000122019788250327
138.375,1.375,2.76369592029369e-05
146.125,1.375,0.000119760159577709
-114.125,1.125,2.26913980441168e-05
-113.375,1.125,2.23001679842127e-05
-113.125,1.125,2.23001679842127e-05
-112.375,1.125,2.22235339606414e-05
-110.875,1.125,2.19967641896801e-05
-109.375,1.125,2.18481363845058e-05
-109.125,1.125,2.0996911189286e-05
-108.625,1.125,2.17015058296965e-05
-107.125,1.125,2.16289245145163e-05
-104.125,1.125,2.23001679842127e-05
-103.625,1.125,2.22235339606414e-05
-100.125,1.125,2.14852116187103e-05
-98.625,1.125,2.22235339606414e-05
-98.125,1.125,2.19967641896801e-05
-97.625,1.125,2.18481363845058e-05
-97.125,1.125,2.17015058296965e-05
-95.375,1.125,2.00840022444027e-05
-93.375,1.125,1.97769077203702e-05
-93.125,1.125,3.82678990717977e-05
-92.875,1.125,1.95523680304177e-05
-92.625,1.125,1.89420970855281e-05
-92.375,1.125,1.86370270967018e-05
-92.125,1.125,1.86370270967018e-05
-91.375,1.125,2.57651336141862e-05
-90.875,1.125,2.05303131224355e-05
-89.375,1.125,2.44039565586718e-05
-89.125,1.125,2.05303131224355e-05
-88.625,1.125,4.52241147286259e-05
-88.375,1.125,4.75582201033831e-05
-88.125,1.125,4.4294854887994e-05
-87.125,1.125,2.33467453654157e-05
-86.625,1.125,2.22235339606414e-05
-85.625,1.125,2.50590637733694e-05
-85.375,1.125,2.76369592029369e-05
-85.125,1.125,5.80109335714951e-05
-84.875,1.125,3.29340437019709e-05
-84.625,1.125,5.04748495586682e-05
-84.375,1.125,3.6536996049108e-05
-84.125,1.125,3.13941782223992e-05
-83.875,1.125,5.44309514225461e-05
-83.625,1.125,3.45831467711832e-05
-82.875,1.125,2.23001679842127e-05
-82.625,1.125,2.62888152064988e-05
-82.375,1.125,7.15910355211236e-05
-81.875,1.125,2.19967641896801e-05
-81.625,1.125,2.55614577326924e-05
-33.875,1.125,1.97769077203702e-05
-33.625,1.125,3.97406838601455e-05
-29.125,1.125,1.86370270967018e-05
-28.875,1.125,1.85834724106826e-05
-28.625,1.125,1.89094989764271e-05
134.375,1.125,9.57789743551984e-05
136.625,1.125,5.72305179957766e-05
137.375,1.125,4.97465262014885e-05
138.125,1.125,2.76369592029369e-05
150.625,1.125,0.000106017192592844
163.625,1.125,9.65231156442314e-05
-114.125,0.875,2.26913980441168e-05
-106.375,0.875,2.8364247555146e-05
-106.125,0.875,2.14852116187103e-05
-104.625,0.875,2.05303131224355e-05
-104.125,0.875,2.10653051908594e-05
-100.875,0.875,2.16289245145163e-05
-95.375,0.875,2.00840022444027e-05
-95.125,0.875,2.04007847059984e-05
-94.875,0.875,3.98609081457835e-05
-94.375,0.875,1.97769077203702e-05
-93.875,0.875,1.94205658772262e-05
-93.625,0.875,1.85834724106826e-05
-93.375,0.875,2.91622091026511e-05
-92.875,0.875,1.90207319974434e-05
-92.625,0.875,1.85834724106826e-05
-92.125,0.875,1.85834724106826e-05
-91.625,0.875,2.00840022444027e-05
-90.875,0.875,4.1592607885832e-05
-90.375,0.875,2.10653051908594e-05
-88.875,0.875,2.1756630303571e-05
-88.375,0.875,2.49693002842832e-05
-87.875,0.875,2.22235339606414e-05
-86.375,0.875,2.76369592029369e-05
-86.125,0.875,2.35165407502791e-05
-85.625,0.875,3.08370290440507e-05
-83.625,0.875,2.69460360868834e-05
-83.125,0.875,2.77555736829527e-05
-82.875,0.875,2.23001679842127e-05
-82.625,0.875,4.71189086965751e-05
-82.125,0.875,2.8364247555146e-05
-34.375,0.875,2.06614968192298e-05
-33.625,0.875,2.00840022444027e-05
-29.375,0.875,2.78752086160239e-05
-29.125,0.875,1.85834724106826e-05
134.125,0.875,0.000244039576500654
134.625,0.875,6.87983920215629e-05
134.875,0.875,9.23864063224755e-05
136.375,0.875,0.000122019788250327
136.625,0.875,5.6728495110292e-05
136.875,0.875,3.91808935091831e-05
137.375,0.875,0.000122019788250327
-104.625,0.625,2.13433941098629e-05
-102.875,0.625,2.10653051908594e-05
-101.375,0.625,2.17015058296965e-05
-98.375,0.625,1.96566834347323e-05
-98.125,0.625,1.94205658772262e-05
-96.875,0.625,1.92471688933438e-05
-95.875,0.625,1.97755216504447e-05
-94.625,0.625,1.89094989764271e-05
-94.375,0.625,3.9077247492969e-05
-93.875,0.625,3.89038505090866e-05
-93.125,0.625,1.9333867385285e-05
-92.375,0.625,1.89094989764271e-05
-92.125,0.625,1.99304558918811e-05
-91.625,0.625,1.96566834347323e-05
-90.875,0.625,2.06614968192298e-05
-89.125,0.625,2.05956966965459e-05
-88.875,0.625,2.40410736296326e-05
-86.625,0.625,2.23001679842127e-05
-86.375,0.625,4.55425943073351e-05
-85.375,0.625,2.17015058296965e-05
-84.875,0.625,3.3508022170281e-05
-84.375,0.625,3.15465767926071e-05
-83.625,0.625,5.52739184058737e-05
-83.375,0.625,2.77555736829527e-05
-83.125,0.625,2.77555736829527e-05
-82.875,0.625,2.26913980441168e-05
-82.625,0.625,3.76137686544098e-05
-81.875,0.625,2.56628918577917e-05
-81.375,0.625,2.8870752430521e-05
-34.125,0.625,2.05956966965459e-05
-33.875,0.625,2.05303131224355e-05
-33.625,0.625,2.04007847059984e-05
-29.125,0.625,1.90207319974434e-05
134.375,0.625,0.000122019788250327
134.625,0.625,0.00010720310092438
134.875,0.625,6.80741941323504e-05
135.375,0.625,0.000130647444166243
135.625,0.625,0.000191475366591476
146.375,0.625,0.000119760159577709
161.125,0.625,9.79855831246823e-05
162.625,0.625,9.65231156442314e-05
-102.125,0.375,2.0996911189286e-05
-101.375,0.375,2.06614968192298e-05
-100.125,0.375,2.05956966965459e-05
-98.125,0.375,2.04007847059984e-05
-96.125,0.375,1.97769077203702e-05
-95.125,0.375,1.96566834347323e-05
-93.625,0.375,1.94205658772262e-05
-92.875,0.375,4.28286075475626e-05
-90.875,0.375,2.14852116187103e-05
-88.125,0.375,2.26913980441168e-05
-87.125,0.375,4.49915678473189e-05
-86.875,0.375,2.23001679842127e-05
-86.125,0.375,2.33467453654157e-05
-85.375,0.375,2.18481363845058e-05
-84.875,0.375,9.80053810053505e-05
-84.625,0.375,3.18573838740122e-05
-84.375,0.375,4.82615578221157e-05
-83.625,0.375,2.76369592029369e-05
-83.375,0.375,2.77555736829527e-05
-83.125,0.375,2.77555736829527e-05
-82.875,0.375,2.54658916674089e-05
-82.625,0.375,2.30144087254303e-05
-82.375,0.375,5.21570109413005e-05
-82.125,0.375,2.8364247555146e-05
-81.875,0.375,2.77555736829527e-05
-81.375,0.375,2.86152589978883e-05
-80.125,0.375,0.00125652027782053
-29.125,0.375,1.92471688933438e-05
-25.875,0.375,5.34466817043722e-05
133.875,0.375,3.12417796521913e-05
135.375,0.375,6.34024399914779e-05
135.625,0.375,8.31858196761459e-05
135.875,0.375,5.34466817043722e-05
136.375,0.375,4.46488411398605e-05
137.125,0.375,2.84892012132332e-05
140.625,0.375,0.000122019788250327
150.625,0.375,0.000106017192592844
161.875,0.375,9.79855831246823e-05
-102.125,0.125,2.18481363845058e-05
-99.125,0.125,2.05303131224355e-05
-97.375,0.125,2.03727504413109e-05
-96.625,0.125,2.03398485609796e-05
-89.875,0.125,4.01680044888053e-05
-84.875,0.125,4.55425943073351e-05
-84.625,0.125,3.24977299897e-05
-84.375,0.125,4.86244243802503e-05
-82.875,0.125,2.28517619689228e-05
-82.125,0.125,2.57651336141862e-05
-81.875,0.125,2.77555736829527e-05
-29.125,0.125,1.94205658772262e-05
128.875,0.125,0.000122019788250327
134.375,0.125,0.000153261571540497
134.625,0.125,9.65231156442314e-05
135.625,0.125,6.1590937548317e-05
136.375,0.125,2.3602367946296e-05
139.375,0.125,0.000122019788250327
139.625,0.125,0.000122019788250327
139.875,0.125,0.000122019788250327
140.375,0.125,0.000122019788250327
146.375,0.125,0.000119760159577709
160.125,0.125,9.94930524029769e-05
-102.375,-0.125,2.19967641896801e-05
-90.875,-0.125,7.77101377025247e-05
-87.375,-0.125,2.26913980441168e-05
-86.625,-0.125,2.23001679842127e-05
-85.875,-0.125,2.30144087254303e-05
-85.125,-0.125,2.19967641896801e-05
-84.625,-0.125,2.71724729827838e-05
-84.375,-0.125,4.7551828174619e-05
-84.125,-0.125,4.79040645586792e-05
-82.875,-0.125,2.8364247555146e-05
-82.625,-0.125,4.6361154090846e-05
-82.375,-0.125,5.68534487683792e-05
-82.125,-0.125,2.40410736296326e-05
-81.875,-0.125,2.83647932519671e-05
-29.375,-0.125,1.96566834347323e-05
130.125,-0.125,8.50927463034168e-05
131.125,-0.125,8.8589709775988e-05
135.375,-0.125,6.10098941251636e-05
135.875,-0.125,4.82615578221157e-05
136.125,-0.125,4.86244243802503e-05
136.375,-0.125,7.30345709598623e-05
136.625,-0.125,2.45895389525685e-05
137.625,-0.125,0.000122019788250327
137.875,-0.125,0.000108689891931135
138.875,-0.125,5.37802625331096e-05
143.125,-0.125,0.000122019788250327
150.625,-0.125,0.000106017192592844
-98.625,-0.375,2.10653051908594e-05
-98.125,-0.375,2.0996911189286e-05
-90.875,-0.375,2.77555736829527e-05
-90.375,-0.375,2.22235339606414e-05
-90.125,-0.375,2.23001679842127e-05
-89.625,-0.375,2.26913980441168e-05
-88.625,-0.375,2.3602367946296e-05
-84.875,-0.375,2.22235339606414e-05
-83.875,-0.375,2.75193560810294e-05
-83.125,-0.375,2.28517619689228e-05
-81.875,-0.375,4.03030062443577e-05
-81.625,-0.375,2.77555736829527e-05
129.875,-0.375,8.50927463034168e-05
131.375,-0.375,0.000106017192592844
131.625,-0.375,0.000258518848568201
132.125,-0.375,0.000284265872323886
132.625,-0.375,7.83617870183662e-05
132.875,-0.375,0.000515516323503107
133.125,-0.375,0.000271385506493971
133.625,-0.375,9.65231156442314e-05
134.125,-0.375,9.65231156442314e-05
134.375,-0.375,9.65231156442314e-05
135.125,-0.375,6.04397064307705e-05
136.625,-0.375,4.06732615374494e-05
137.125,-0.375,0.000167736041476019
137.375,-0.375,0.000143920769914985
137.625,-0.375,0.000129590494907461
137.875,-0.375,0.000271676544798538
139.125,-0.375,2.76369592029369e-05
139.375,-0.375,2.76369592029369e-05
139.625,-0.375,5.52739184058737e-05
141.125,-0.375,0.000122019788250327
142.125,-0.375,2.45895389525685e-05
142.375,-0.375,2.44039565586718e-05
142.625,-0.375,2.40410736296326e-05
142.875,-0.375,0.000168313548783772
143.375,-0.375,0.000122019788250327
-102.875,-0.625,2.22235339606414e-05
-89.875,-0.625,2.23001679842127e-05
-89.625,-0.625,2.26913980441168e-05
-87.625,-0.625,2.26913980441168e-05
-85.125,-0.625,2.72871257038787e-05
-83.625,-0.625,8.20965578895994e-05
-83.375,-0.625,2.26913980441168e-05
-81.875,-0.625,2.77555736829527e-05
-29.625,-0.625,1.97769077203702e-05
55.375,-0.625,4.68632861156948e-05
55.875,-0.625,2.3602367946296e-05
129.625,-0.625,8.62273154780269e-05
131.125,-0.625,0.000106017192592844
131.625,-0.625,0.000202095267013647
131.875,-0.625,5.72305179957766e-05
133.125,-0.625,9.94930524029769e-05
133.375,-0.625,5.82616994506679e-05
134.375,-0.625,5.87913527851924e-05
134.875,-0.625,0.000244039576500654
135.125,-0.625,9.06752538867295e-05
135.375,-0.625,8.49619245855138e-05
135.875,-0.625,7.18560986570083e-05
136.125,-0.625,0.000143712197314017
137.625,-0.625,7.08382358425297e-05
137.875,-0.625,2.66133683908265e-05
139.875,-0.625,2.77555736829527e-05
140.125,-0.625,2.77555736829527e-05
141.375,-0.625,0.000122019788250327
142.125,-0.625,2.45895389525685e-05
142.625,-0.625,2.23001679842127e-05
142.875,-0.625,2.35165407502791e-05
143.125,-0.625,4.6361154090846e-05
143.375,-0.625,0.000167562946444377
146.375,-0.625,0.000119760159577709
150.875,-0.625,0.000106017192592844
159.125,-0.625,9.94930524029769e-05
-99.125,-0.875,2.10653051908594e-05
-85.625,-0.875,2.28517619689228e-05
-84.625,-0.875,2.23001679842127e-05
-81.625,-0.875,3.06495203403756e-05
-29.625,-0.875,2.00840022444027e-05
55.375,-0.875,4.58661706943531e-05
130.625,-0.875,0.000106017192592844
131.125,-0.875,5.6728495110292e-05
134.375,-0.875,0.000122019788250327
134.625,-0.875,5.52739184058737e-05
135.125,-0.875,5.93307195231318e-05
135.625,-0.875,0.000106118532130495
135.875,-0.875,7.12750479578972e-05
136.125,-0.875,7.26634680177085e-05
136.375,-0.875,0.00014139425184112
136.875,-0.875,9.10568051040173e-05
137.125,-0.875,0.000244039576500654
137.375,-0.875,3.9963244489627e-05
137.625,-0.875,5.89506744290702e-05
137.875,-0.875,5.27931115357205e-05
138.375,-0.875,1.97769077203702e-05
138.625,-0.875,5.25776304129977e-05
139.625,-0.875,5.69784024264663e-05
141.375,-0.875,2.57651336141862e-05
141.625,-0.875,9.71573026617989e-05
141.875,-0.875,5.12243495904841e-05
142.125,-0.875,2.49693002842832e-05
142.375,-0.875,2.23001679842127e-05
143.125,-0.875,0.000122019788250327
158.625,-0.875,9.94930524029769e-05
-88.375,-1.125,2.35165407502791e-05
-86.375,-1.125,2.76369592029369e-05
-85.875,-1.125,2.75193560810294e-05
-84.625,-1.125,2.23001679842127e-05
-83.875,-1.125,2.26913980441168e-05
-81.875,-1.125,2.77555736829527e-05
-29.875,-1.125,2.00840022444027e-05
-25.625,-1.125,5.43449459655676e-05
55.375,-1.125,2.26913980441168e-05
129.625,-1.125,8.62273154780269e-05
130.375,-1.125,0.000106017192592844
134.625,-1.125,0.000122019788250327
135.125,-1.125,8.71783558977768e-05
135.375,-1.125,0.000122019788250327
135.625,-1.125,0.000142311095260084
135.875,-1.125,0.000366059364750981
136.375,-1.125,2.69460360868834e-05
136.625,-1.125,6.87983920215629e-05
136.875,-1.125,6.80741941323504e-05
137.125,-1.125,2.8364247555146e-05
137.375,-1.125,0.000122019788250327
137.625,-1.125,9.57376760197803e-05
137.875,-1.125,0.000122019788250327
138.625,-1.125,5.21536167070735e-05
138.875,-1.125,0.000122019788250327
139.125,-1.125,0.00014210378867574
139.375,-1.125,0.000122019788250327
140.375,-1.125,2.00840022444027e-05
140.625,-1.125,2.62888152064988e-05
140.875,-1.125,2.62888152064988e-05
141.125,-1.125,3.35039512719959e-05
141.375,-1.125,2.05956966965459e-05
141.625,-1.125,2.0996911189286e-05
142.125,-1.125,2.22235339606414e-05
142.375,-1.125,0.000122019788250327
146.375,-1.125,0.000122019788250327
151.125,-1.125,0.000106017192592844
157.875,-1.125,9.94930524029769e-05
-103.125,-1.375,2.23001679842127e-05
-99.625,-1.375,2.13433941098629e-05
-85.375,-1.375,2.26913980441168e-05
-81.875,-1.375,0.000138422023155726
-81.625,-1.375,2.69460360868834e-05
-29.875,-1.375,2.04007847059984e-05
55.375,-1.375,4.49915678473189e-05
55.875,-1.375,2.22235339606414e-05
56.125,-1.375,2.19967641896801e-05
130.125,-1.375,0.000350056769093499
131.875,-1.375,5.6728495110292e-05
134.625,-1.375,0.000122019788250327
134.875,-1.375,0.000122019788250327
